Fractal_Dimension,2.3596129457224899
Coefficients,-2.3596129457224899
,13.7287998091905958
Size,Box_Count
20,719
18,966
16,1299
14,1819
12,2679
10,4171
8,7319
6,14284
4,34896
2,164565
