Fractal_Dimension,2.4269317528528731
Coefficients,-2.4269317528528731
,15.3026127330753887
Size,Box_Count
20,2858
18,3753
16,5099
14,7214
12,10854
10,17625
8,31418
6,63127
4,157078
2,726412
