Fractal_Dimension,2.267470575947173
Coefficients,-2.267470575947173
,14.384866400586949
Size,Box_Count
20,1807
19,2051
18,2363
17,2708
16,3156
15,3708
14,4431
13,5306
12,6510
11,8112
10,10287
9,13335
8,17585
7,23762
6,33164
5,48533
4,75648
3,134802
2,314269
