Fractal_Dimension,2.2859492157397607
Coefficients,-2.2859492157397607
,14.527469146217832
Size,Box_Count
20,1991
19,2273
18,2610
17,2999
16,3517
15,4124
14,4920
13,5909
12,7202
11,8931
10,11244
9,14390
8,18919
7,25462
6,35687
5,52658
4,84189
3,155267
2,380500
