Fractal_Dimension,2.404080111831885
Coefficients,-2.404080111831885
,14.764277013006529
Size,Box_Count
20,1823
19,2063
18,2373
17,2744
16,3198
15,3761
14,4503
13,5443
12,6680
11,8357
10,10649
9,13917
8,18686
7,25820
6,37170
5,56424
4,92475
3,174290
2,435034
