Fractal_Dimension,1.7135501744216057
Coefficients,-1.7135501744216057
,12.546205999499024
Size,Box_Count
20,1597
19,1748
18,1972
17,2207
16,2500
15,2801
14,3093
13,3575
12,4059
11,4745
10,5570
9,6568
8,7889
7,9733
6,12454
5,17023
4,24904
3,41988
2,92950
